Uptake,Pro_plum,Prop2,Pump,Cost_diff,WTP
58.82468747,0.051009786,0.931917552,441.853,0.447,0.186
22.90579781,0.953138075,0.030962343,435.541,0.597,0.145
20.75007383,0.557109557,0.416083916,595.395,0.616,0.176
30.91839748,0.33954231,0.651410325,490.14,0.535,0.181
30.25888375,0.986358867,0.011017838,454.343,0.531,0.145
16.85205237,0.748493976,0.194277108,475.205,0.511,0.154
39.94487646,0.093008339,0.896407954,561.848,0.434,0.16
22.13800571,0.936211973,0.052993131,571.306,0.677,0.175
28.22128162,0.922751961,0.064574532,580.774,0.542,0.142
35.68264593,0.548449612,0.442248062,494.799,0.499,0.163
30.58371887,0.969907407,0.022222222,436.136,0.618,0.159
18.60419333,0.527522936,0.409785933,560.803,0.605,0.167
75.00738262,0.063682219,0.912988651,447.225,0.557,0.198
46.8648489,0.541823056,0.445844504,454.731,0.615,0.181
42.60261837,0.207816969,0.781696854,591.635,0.547,0.192
11.74328182,0.649819495,0.249097473,474.364,0.629,0.168
44.04961118,0.065958112,0.926226946,585.754,0.459,0.176
23.08298061,0.926961226,0.057709648,478.523,0.673,0.147
70.01673393,0.083499667,0.904025283,424.832,0.497,0.192
51.1566099,0.454929577,0.53286385,477.753,0.526,0.176
23.99842504,0.213101161,0.746268657,484.366,0.43,0.149
16.23191259,0.220729367,0.727447217,626.248,0.415,0.147
31.31213702,0.952380952,0.041065968,436.955,0.664,0.17
16.9997047,0.718997361,0.249340369,508.229,0.638,0.171
14.47977163,0.735119048,0.19047619,597.613,0.581,0.151
39.19677134,0.625778944,0.367005576,469.427,0.561,0.185
25.69150507,0.993589744,0.003561254,431.692,0.689,0.172
28.82173442,0.49868213,0.487084871,586.143,0.624,0.172
15.12944187,0.576388889,0.348958333,620.973,0.68,0.194
41.3721823,0.508364312,0.484820322,535.767,0.63,0.171
24.95324343,0.748187212,0.23599209,582.797,0.436,0.141
14.04665814,0.739583333,0.205729167,500.461,0.602,0.178
23.42750271,0.218537415,0.756802721,559.924,0.625,0.178
66.42386062,0.002454848,0.971418552,513.137,0.442,0.188
15.41490304,0.9286754,0.050946143,569.703,0.614,0.142
22.73845851,0.037663336,0.928516526,633.429,0.597,0.174
32.65085146,0.075581395,0.902131783,588.672,0.474,0.169
31.37119795,0.978250362,0.015466409,560.34,0.695,0.153
25.43557437,0.928919861,0.054355401,517.463,0.618,0.159
27.06959346,0.100247525,0.884282178,578.273,0.47,0.174
22.17737966,0.792925571,0.197494473,516.197,0.431,0.147
29.08750861,0.966633955,0.026496565,514.165,0.611,0.156
19.93306428,0.895652174,0.085990338,473.942,0.584,0.162
63.61846638,0.02113559,0.960773778,516.535,0.563,0.187
23.80155527,0.940798859,0.041369472,512.241,0.657,0.166
21.25209174,0.220298977,0.741935484,582.871,0.5,0.163
44.08898514,0.143903126,0.845677274,500.347,0.417,0.172
25.24854809,0.625925926,0.363580247,433.921,0.616,0.183
24.57919087,0.959215686,0.03372549,483.155,0.49,0.146
31.21370214,0.275267816,0.700512343,518.294,0.674,0.195
20.39570824,0.190789474,0.756578947,629.927,0.624,0.181
46.23486564,0.014155983,0.965277778,613.768,0.435,0.183
72.50713653,0.01114075,0.971128197,541.121,0.411,0.196
40.98828625,0.608655332,0.383616692,430.727,0.583,0.191
28.96938675,0.917253521,0.075704225,430.817,0.552,0.146
54.90697903,0.040751013,0.951141455,608.987,0.525,0.196
42.41559209,0.215189873,0.774864376,504.205,0.489,0.186
43.2621321,0.071111111,0.918518519,632.924,0.612,0.193
16.19253864,0.856304985,0.098240469,518.485,0.55,0.147
13.74150999,0.640449438,0.280898876,488.585,0.575,0.163
36.19450733,0.409624413,0.572378717,521.666,0.626,0.175
16.86189586,0.806896552,0.154022989,468.912,0.449,0.143
19.27355055,0.88195122,0.08097561,628.42,0.639,0.146
73.91475539,0.023952096,0.956035298,586.471,0.493,0.194
19.03730682,0.932065217,0.055706522,488.289,0.602,0.159
45.04380352,0.04470447,0.931593159,450.517,0.438,0.173
67.18180923,0.113603733,0.868090452,609.056,0.672,0.198
33.37926961,0.304386354,0.679220204,512.85,0.574,0.175
19.64760311,0.427509294,0.520446097,555.257,0.566,0.164
40.8603209,0.23161512,0.751546392,548.569,0.672,0.192
21.21271779,0.61487965,0.355579869,430.502,0.511,0.16
34.49158382,0.23411817,0.756108396,506.132,0.462,0.156
